# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.06345680,-1.35584286,4.20619746,15.86957594,11.33809879
300.00000000,0.06346038,-1.35594641,4.20609392,15.87002322,11.33969988
300.00000000,0.06345771,-1.35608001,4.20596031,15.86969041,11.34071990
300.00000000,0.06344988,-1.35623875,4.20580157,15.86871063,11.34124693
300.00000000,0.06343815,-1.35641668,4.20562364,15.86724358,11.34138640
300.00000000,0.06342390,-1.35660734,4.20543298,15.86546165,11.34125191
300.00000000,0.06340851,-1.35680433,4.20523599,15.86353648,11.34095634
300.00000000,0.06339324,-1.35700169,4.20503863,15.86162676,11.34060358
300.00000000,0.06337918,-1.35719438,4.20484595,15.85986793,11.34028155
300.00000000,0.06336717,-1.35737847,4.20466185,15.85836447,11.34005692
300.00000000,0.06335865,-1.35754743,4.20449289,15.85729847,11.34000202
300.00000000,0.06335870,-1.35767629,4.20436403,15.85730451,11.34063614
300.00000000,0.06336018,-1.35779950,4.20424082,15.85748997,11.34130494
300.00000000,0.06336240,-1.35792045,4.20411987,15.85776728,11.34194646
300.00000000,0.06336466,-1.35804242,4.20399790,15.85805066,11.34250843
300.00000000,0.06337483,-1.35812794,4.20391238,15.85932308,11.34373136
300.00000000,0.06338061,-1.35823581,4.20380451,15.86004650,11.34448325
300.00000000,0.06340742,-1.35824223,4.20379809,15.86340093,11.34727673
300.00000000,0.06339671,-1.35843221,4.20360811,15.86206056,11.34668408
300.00000000,0.06339783,-1.35856548,4.20347484,15.86220054,11.34717181
300.00000000,0.06339095,-1.35873871,4.20330161,15.86134023,11.34689180
300.00000000,0.06338468,-1.35891002,4.20313030,15.86055508,11.34662497
300.00000000,0.06337122,-1.35911758,4.20292274,15.85887111,11.34564827
300.00000000,0.06335626,-1.35933375,4.20270657,15.85699917,11.34451601
300.00000000,0.06333806,-1.35956714,4.20247318,15.85472206,11.34306281
300.00000000,0.06331189,-1.35984118,4.20219914,15.85144545,11.34100923
300.00000000,0.06330350,-1.36002955,4.20201077,15.85039532,11.34066920
300.00000000,0.06325858,-1.36040005,4.20164027,15.84477064,11.33676840
300.00000000,0.06324158,-1.36063537,4.20140495,15.84264160,11.33544443
300.00000000,0.06321837,-1.36090292,4.20113740,15.83973396,11.33351493
300.00000000,0.06318835,-1.36120573,4.20083459,15.83597355,11.33092043
300.00000000,0.06315258,-1.36153881,4.20050151,15.83149054,11.32774645
300.00000000,0.06311233,-1.36189601,4.20014431,15.82644430,11.32427352
300.00000000,0.06308455,-1.36219369,4.19984663,15.82296036,11.32179322
300.00000000,0.06303523,-1.36259948,4.19944084,15.81677425,11.31724750
300.00000000,0.06300594,-1.36290866,4.19913166,15.81309871,11.31450163
300.00000000,0.06296989,-1.36325300,4.19878732,15.80857467,11.31109777
300.00000000,0.06294604,-1.36353867,4.19850166,15.80558090,11.30887110
300.00000000,0.06291584,-1.36385698,4.19818334,15.80178835,11.30608296
300.00000000,0.06289326,-1.36413872,4.19790160,15.79895212,11.30384621
300.00000000,0.06286567,-1.36444635,4.19759397,15.79548708,11.30134806
300.00000000,0.06283297,-1.36478028,4.19726004,15.79137799,11.29865372
300.00000000,0.06280056,-1.36511300,4.19692732,15.78730502,11.29612785
300.00000000,0.06275606,-1.36550605,4.19653427,15.78171038,11.29272564
300.00000000,0.06269558,-1.36597896,4.19606137,15.77410417,11.28810156
300.00000000,0.06264289,-1.36641312,4.19562720,15.76747422,11.28407282
300.00000000,0.06255473,-1.36702448,4.19501584,15.75637592,11.27688403
300.00000000,0.06248195,-1.36756103,4.19447930,15.74720708,11.27110988
300.00000000,0.06240968,-1.36809663,4.19394369,15.73809654,11.26550742
300.00000000,0.06234191,-1.36861015,4.19343017,15.72955012,11.26009615
300.00000000,0.06228268,-1.36908244,4.19295788,15.72207603,11.25544962
300.00000000,0.06221865,-1.36957995,4.19246037,15.71399264,11.25040801
300.00000000,0.06214798,-1.37011208,4.19192824,15.70506607,11.24493415
300.00000000,0.06207553,-1.37065515,4.19138517,15.69590918,11.23926834
300.00000000,0.06200411,-1.37119532,4.19084501,15.68687684,11.23364642
300.00000000,0.06196222,-1.37158918,4.19045114,15.68157693,11.23074980
300.00000000,0.06189504,-1.37211163,4.18992869,15.67307352,11.22540941
300.00000000,0.06183420,-1.37260504,4.18943528,15.66536847,11.22081846
300.00000000,0.06176376,-1.37314921,4.18889111,15.65644283,11.21533320
300.00000000,0.06170911,-1.37361615,4.18842417,15.64951504,11.21137586
300.00000000,0.06161583,-1.37427935,4.18776097,15.63768289,11.20370859
300.00000000,0.06153828,-1.37486672,4.18717361,15.62783835,11.19759527
300.00000000,0.06145675,-1.37547750,4.18656282,15.61748275,11.19097323
300.00000000,0.06138423,-1.37604630,4.18599402,15.60826545,11.18516767
300.00000000,0.06131269,-1.37661355,4.18542677,15.59916721,11.17945384
300.00000000,0.06124258,-1.37717704,4.18486328,15.59024600,11.17440299
300.00000000,0.06119289,-1.37764044,4.18439988,15.58392000,11.17143715
300.00000000,0.06112391,-1.37820202,4.18383830,15.57513481,11.16666494
300.00000000,0.06107181,-1.37867717,4.18336315,15.56849571,11.16422309
300.00000000,0.06101967,-1.37914729,4.18289303,15.56184850,11.16242545
300.00000000,0.06096626,-1.37961515,4.18242517,15.55503657,11.16094602
300.00000000,0.06092650,-1.38000261,4.18203771,15.54996249,11.16101145
