# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.16925618,-0.87741611,4.57156879,23.14723726,16.83917827
300.00000000,0.16923138,-0.87746636,4.57151853,23.14554137,16.83826730
300.00000000,0.16920668,-0.87751654,4.57146836,23.14385226,16.83735141
300.00000000,0.16918208,-0.87756663,4.57141827,23.14216999,16.83643078
300.00000000,0.16915759,-0.87761663,4.57136826,23.14049461,16.83550564
300.00000000,0.16913319,-0.87766655,4.57131835,23.13882615,16.83457616
300.00000000,0.16910891,-0.87771637,4.57126853,23.13716465,16.83364255
300.00000000,0.16908472,-0.87776610,4.57121879,23.13551015,16.83270499
300.00000000,0.16906064,-0.87781574,4.57116916,23.13386265,16.83176366
300.00000000,0.16903666,-0.87786528,4.57111962,23.13222220,16.83081873
300.00000000,0.16901279,-0.87791472,4.57107017,23.13058879,16.82987037
300.00000000,0.16898903,-0.87796407,4.57102083,23.12896246,16.82891875
300.00000000,0.16896537,-0.87801332,4.57097158,23.12734320,16.82796404
300.00000000,0.16894181,-0.87806246,4.57092244,23.12573104,16.82700640
300.00000000,0.16891836,-0.87811150,4.57087340,23.12412597,16.82604598
300.00000000,0.16889502,-0.87816044,4.57082446,23.12252801,16.82508294
300.00000000,0.16887178,-0.87820927,4.57077562,23.12093715,16.82411745
300.00000000,0.16884864,-0.87825800,4.57072689,23.11935342,16.82314964
300.00000000,0.16882561,-0.87830662,4.57067827,23.11777680,16.82217967
300.00000000,0.16880269,-0.87835514,4.57062976,23.11620730,16.82120770
300.00000000,0.16877987,-0.87840354,4.57058135,23.11464492,16.82023385
300.00000000,0.16875716,-0.87845184,4.57053306,23.11308966,16.81925828
300.00000000,0.16873456,-0.87850003,4.57048487,23.11154153,16.81828113
300.00000000,0.16871205,-0.87854810,4.57043680,23.11000051,16.81730254
300.00000000,0.16868966,-0.87859606,4.57038884,23.10846661,16.81632264
300.00000000,0.16866737,-0.87864391,4.57034099,23.10693981,16.81534155
300.00000000,0.16864518,-0.87869164,4.57029325,23.10542011,16.81435942
300.00000000,0.16862310,-0.87873926,4.57024563,23.10390750,16.81337636
300.00000000,0.16860113,-0.87878677,4.57019813,23.10240195,16.81239250
300.00000000,0.16857926,-0.87883416,4.57015074,23.10090347,16.81140794
300.00000000,0.16855749,-0.87888143,4.57010347,23.09941201,16.81042281
300.00000000,0.16853583,-0.87892859,4.57005631,23.09792757,16.80943721
300.00000000,0.16851427,-0.87897563,4.57000927,23.09645012,16.80845124
300.00000000,0.16849281,-0.87902255,4.56996235,23.09497962,16.80746502
300.00000000,0.16847145,-0.87906936,4.56991554,23.09351606,16.80650383
300.00000000,0.16845020,-0.87911605,4.56986885,23.09205939,16.80561133
300.00000000,0.16842905,-0.87916262,4.56982227,23.09060958,16.80471788
300.00000000,0.16840800,-0.87920908,4.56977582,23.08916659,16.80382358
300.00000000,0.16838705,-0.87925542,4.56972948,23.08773038,16.80292852
300.00000000,0.16836620,-0.87930164,4.56968325,23.08630091,16.80203281
300.00000000,0.16834545,-0.87934775,4.56963715,23.08487814,16.80113652
300.00000000,0.16832479,-0.87939374,4.56959115,23.08346202,16.80023975
300.00000000,0.16830424,-0.87943962,4.56954528,23.08205250,16.79934259
300.00000000,0.16828378,-0.87948538,4.56949951,23.08064955,16.79844512
300.00000000,0.16826342,-0.87953103,4.56945387,23.07925310,16.79754741
300.00000000,0.16824315,-0.87957657,4.56940833,23.07786310,16.79664955
300.00000000,0.16822298,-0.87962199,4.56936291,23.07647952,16.79575161
300.00000000,0.16820290,-0.87966729,4.56931760,23.07510230,16.79485366
300.00000000,0.16818291,-0.87971249,4.56927241,23.07373138,16.79395577
300.00000000,0.16816302,-0.87975757,4.56922732,23.07236671,16.79305802
300.00000000,0.16814322,-0.87980255,4.56918235,23.07100825,16.79216046
300.00000000,0.16812351,-0.87984741,4.56913749,23.06965594,16.79126316
300.00000000,0.16810389,-0.87989216,4.56909274,23.06830972,16.79036618
300.00000000,0.16808435,-0.87993680,4.56904810,23.06696954,16.78946959
300.00000000,0.16806491,-0.87998133,4.56900356,23.06563534,16.78857344
300.00000000,0.16804555,-0.88002576,4.56895914,23.06430708,16.78767778
300.00000000,0.16802629,-0.88007008,4.56891482,23.06298469,16.78678266
300.00000000,0.16800710,-0.88011429,4.56887061,23.06166812,16.78588815
300.00000000,0.16798800,-0.88015840,4.56882650,23.06035731,16.78499428
300.00000000,0.16796899,-0.88020240,4.56878250,23.05905220,16.78410111
300.00000000,0.16795006,-0.88024630,4.56873860,23.05775273,16.78320867
300.00000000,0.16793121,-0.88029009,4.56869481,23.05645884,16.78231702
300.00000000,0.16791244,-0.88033378,4.56865112,23.05517048,16.78142618
300.00000000,0.16789376,-0.88037737,4.56860753,23.05388758,16.78053620
300.00000000,0.16787515,-0.88042086,4.56856404,23.05261008,16.77964712
300.00000000,0.16785662,-0.88046425,4.56852065,23.05133792,16.77875896
300.00000000,0.16783817,-0.88050754,4.56847736,23.05007104,16.77787177
300.00000000,0.16781980,-0.88055073,4.56843417,23.04880937,16.77698556
300.00000000,0.16780150,-0.88059382,4.56839107,23.04755285,16.77610037
300.00000000,0.16778328,-0.88063682,4.56834807,23.04630141,16.77521622
300.00000000,0.16776513,-0.88067973,4.56830517,23.04505499,16.77433315
300.00000000,0.16774706,-0.88072254,4.56826236,23.04381353,16.77345117
300.00000000,0.16772905,-0.88076526,4.56821964,23.04257695,16.77257030
300.00000000,0.16771112,-0.88080788,4.56817702,23.04134521,16.77169056
