# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00000110,-5.00717184,0.40493505,0.05694388,0.03586666
300.00000000,0.00000109,-5.01226660,0.39984029,0.05651922,0.03558354
300.00000000,0.00000107,-5.01736015,0.39474675,0.05609778,0.03530219
300.00000000,0.00000105,-5.02245246,0.38965443,0.05567958,0.03502403
300.00000000,0.00000104,-5.02754352,0.38456337,0.05526462,0.03474923
300.00000000,0.00000102,-5.03263330,0.37947360,0.05485292,0.03447620
300.00000000,0.00000101,-5.03772176,0.37438513,0.05444447,0.03420492
300.00000000,0.00000099,-5.04280889,0.36929801,0.05403928,0.03393540
300.00000000,0.00000098,-5.04789465,0.36421225,0.05363736,0.03366764
300.00000000,0.00000096,-5.05297901,0.35912788,0.05323870,0.03340165
300.00000000,0.00000095,-5.05806196,0.35404493,0.05284330,0.03313781
300.00000000,0.00000094,-5.06314345,0.34896344,0.05245117,0.03287596
300.00000000,0.00000092,-5.06822346,0.34388343,0.05206229,0.03261586
300.00000000,0.00000091,-5.07330197,0.33880493,0.05167666,0.03236122
